instance,distance,fill_rate,calculation_time
3l_cvrp10.txt,1237.8850391388976,10,0.40197555555555553,155.9534194469452
3l_cvrp10.txt,1238.6468276029498,10,0.40197555555555553,208.26598691940308
3l_cvrp10.txt,1715.9810952933913,10,0.40197555555555553,125.43655347824097
3l_cvrp10.txt,1236.8752808660377,10,0.40197555555555553,195.09329390525818
3l_cvrp10.txt,1715.9810952933913,10,0.40197555555555553,114.35409545898438
3l_cvrp10.txt,1294.5864863913766,9,0.4466395061728395,207.4183850288391
3l_cvrp11.txt,1571.1881169100461,10,0.3876088888888889,109.35340762138367
3l_cvrp11.txt,1571.1881169100461,10,0.3876088888888889,148.91741156578064
3l_cvrp11.txt,1571.1881169100461,10,0.3876088888888889,128.35842633247375
3l_cvrp11.txt,1571.1881169100461,10,0.3876088888888889,132.40986561775208
3l_cvrp11.txt,1571.1881169100461,10,0.3876088888888889,124.76643872261047
3l_cvrp11.txt,1571.1881169100461,10,0.3876088888888889,84.36605262756348
3l_cvrp11.txt,1114.6081324620743,10,0.3876088888888889,117.96761322021484
3l_cvrp11.txt,1438.4053686227855,10,0.3876088888888889,88.11051654815674
3l_cvrp11.txt,1571.1881169100461,10,0.3876088888888889,66.50487518310547
3l_cvrp11.txt,1571.1881169100461,10,0.3876088888888889,84.39430022239685
3l_cvrp12.txt,709.7151836518633,11,0.3607010101010101,156.98703145980835
3l_cvrp12.txt,770.0010992530053,12,0.3306425925925926,161.4189133644104
3l_cvrp12.txt,730.3431680548765,12,0.3306425925925926,145.6621880531311
3l_cvrp12.txt,719.139678863352,12,0.3306425925925926,147.73958563804626
3l_cvrp12.txt,732.9433424214659,12,0.3306425925925926,151.14781427383423
3l_cvrp12.txt,672.2921237351152,11,0.3607010101010101,171.58033299446106
3l_cvrp12.txt,674.4788937237436,11,0.3607010101010101,153.22504258155823
3l_cvrp12.txt,751.7745225558151,11,0.3607010101010101,154.80178713798523
3l_cvrp12.txt,722.0819097314528,12,0.3306425925925926,170.86420249938965
3l_cvrp12.txt,701.8215761930197,11,0.3607010101010101,153.33799147605896
3l_cvrp13.txt,3696.7893932398238,10,0.37587777777777776,112.70404863357544
3l_cvrp13.txt,5292.4839609751,11,0.3417070707070707,80.82287573814392
3l_cvrp13.txt,5292.4839609751,11,0.3417070707070707,81.76764059066772
3l_cvrp13.txt,5292.4839609751,11,0.3417070707070707,88.07171893119812
3l_cvrp13.txt,5292.4839609751,11,0.3417070707070707,79.79801774024963
3l_cvrp13.txt,4246.66557806322,9,0.417641975308642,127.39604353904724
3l_cvrp13.txt,4338.357775109573,10,0.37587777777777776,124.88282752037048
3l_cvrp13.txt,5292.4839609751,11,0.3417070707070707,72.29295659065247
3l_cvrp13.txt,5292.4839609751,11,0.3417070707070707,73.18181705474854
3l_cvrp13.txt,5292.4839609751,11,0.3417070707070707,69.47873067855835
3l_cvrp14.txt,2066.594796868914,11,0.412020202020202,173.1132252216339
3l_cvrp14.txt,2095.1205798355077,11,0.412020202020202,133.2203333377838
3l_cvrp14.txt,2075.775249300571,11,0.412020202020202,147.36022067070007
3l_cvrp14.txt,1990.006560622618,11,0.412020202020202,145.51072335243225
3l_cvrp14.txt,2091.539708865278,11,0.412020202020202,160.6484980583191
3l_cvrp14.txt,2092.827342870861,11,0.412020202020202,152.11950540542603
3l_cvrp14.txt,2113.88805144504,11,0.412020202020202,155.40992546081543
3l_cvrp14.txt,2109.5551180499465,11,0.412020202020202,131.67789220809937
3l_cvrp14.txt,2072.517626536603,11,0.412020202020202,137.55640244483948
3l_cvrp14.txt,2066.5025177046946,11,0.412020202020202,139.6118347644806
3l_cvrp15.txt,1968.116718264612,11,0.39533535353535354,118.0999698638916
3l_cvrp15.txt,1923.8977158209664,10,0.4348688888888889,112.14930725097656
3l_cvrp15.txt,1940.7195733761196,10,0.4348688888888889,120.90764999389648
3l_cvrp15.txt,1976.8402288213542,10,0.4348688888888889,141.8704650402069
3l_cvrp15.txt,2001.285983394654,10,0.4348688888888889,123.30066967010498
3l_cvrp15.txt,1989.9588898781642,10,0.4348688888888889,124.05872845649719
3l_cvrp15.txt,1972.7404260796945,10,0.4348688888888889,118.17960500717163
3l_cvrp15.txt,2013.7406181820459,10,0.4348688888888889,134.3779010772705
3l_cvrp15.txt,1988.3243141639118,10,0.4348688888888889,127.00093674659729
3l_cvrp15.txt,1947.1515004015798,10,0.4348688888888889,123.09497833251953
3l_cvrp16.txt,808.6727156999689,12,0.3106611111111111,135.29042315483093
3l_cvrp16.txt,813.6696122053853,12,0.3106611111111111,124.54244041442871
3l_cvrp16.txt,833.7163768193424,13,0.28676410256410256,114.25417757034302
3l_cvrp16.txt,845.5830147208362,13,0.28676410256410256,115.77209496498108
3l_cvrp16.txt,802.4913934317403,13,0.28676410256410256,138.00547194480896
3l_cvrp16.txt,824.9183550041704,12,0.3106611111111111,125.9775037765503
3l_cvrp16.txt,799.1267989751774,12,0.3106611111111111,128.4510223865509
3l_cvrp16.txt,815.2494731292147,12,0.3106611111111111,141.7861831188202
3l_cvrp16.txt,812.3418243312257,12,0.3106611111111111,122.70439147949219
3l_cvrp16.txt,801.0390331840281,12,0.3106611111111111,140.35268235206604
3l_cvrp17.txt,1013.9425673319518,16,0.29795555555555553,183.86247086524963
3l_cvrp17.txt,1005.69819799588,16,0.29795555555555553,171.384610414505
3l_cvrp17.txt,1048.0217400369536,16,0.29795555555555553,163.18905591964722
3l_cvrp17.txt,1000.5040774255438,16,0.29795555555555553,153.28696656227112
3l_cvrp17.txt,1112.4326207679899,15,0.31781925925925925,148.86444687843323
3l_cvrp17.txt,1004.612950972661,16,0.29795555555555553,181.87673807144165
3l_cvrp17.txt,1296.6132899401323,16,0.29795555555555553,133.65829062461853
3l_cvrp17.txt,1007.2487074044141,16,0.29795555555555553,176.88030219078064
3l_cvrp17.txt,984.4112664244892,16,0.29795555555555553,183.9525933265686
3l_cvrp17.txt,1057.9384059543065,16,0.29795555555555553,188.04413294792175
3l_cvrp18.txt,2065.053228989504,14,0.42322857142857145,242.23808813095093
3l_cvrp18.txt,2483.227132020227,14,0.42322857142857145,238.6579074859619
3l_cvrp18.txt,1999.5325428505355,14,0.42322857142857145,234.1082305908203
3l_cvrp18.txt,2077.083896350783,14,0.42322857142857145,253.8283622264862
3l_cvrp18.txt,2483.227132020227,14,0.42322857142857145,176.53540205955505
3l_cvrp18.txt,2067.7216418184553,14,0.42322857142857145,241.27304244041443
3l_cvrp18.txt,2168.845842015161,14,0.42322857142857145,207.9123466014862
3l_cvrp18.txt,1981.882688256715,14,0.42322857142857145,231.39553451538086
3l_cvrp18.txt,2175.5189156190722,14,0.42322857142857145,201.5656898021698
3l_cvrp18.txt,2483.227132020227,14,0.42322857142857145,224.9672818183899
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,230.3584587574005
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,268.4013421535492
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,310.00588870048523
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,276.64702343940735
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,248.4923553466797
3l_cvrp19.txt,1585.9471702160195,17,0.35879346405228757,255.75651597976685
